  -1.1219681e-01  -1.9632065e+00  -2.6029392e+01
  -1.1417298e-01  -1.9890939e+00  -2.5745841e+01
  -1.1617490e-01  -2.0146993e+00  -2.5465653e+01
  -1.1820229e-01  -2.0400263e+00  -2.5188709e+01
  -1.2025487e-01  -2.0650778e+00  -2.4914894e+01
  -1.2233236e-01  -2.0898571e+00  -2.4644087e+01
  -1.2443449e-01  -2.1143669e+00  -2.4376171e+01
  -1.2656100e-01  -2.1386103e+00  -2.4111026e+01
  -1.2871162e-01  -2.1625899e+00  -2.3848532e+01
  -1.3088609e-01  -2.1863082e+00  -2.3588567e+01
  -1.3308415e-01  -2.2097678e+00  -2.3331010e+01
  -1.3530554e-01  -2.2329710e+00  -2.3075738e+01
  -1.3755001e-01  -2.2559200e+00  -2.2822630e+01
  -1.3981730e-01  -2.2786169e+00  -2.2571562e+01
  -1.4210716e-01  -2.3010638e+00  -2.2322411e+01
  -1.4441934e-01  -2.3232624e+00  -2.2075051e+01
  -1.4675360e-01  -2.3452144e+00  -2.1829360e+01
  -1.4910969e-01  -2.3669216e+00  -2.1585211e+01
  -1.5148736e-01  -2.3883853e+00  -2.1342480e+01
  -1.5388638e-01  -2.4096070e+00  -2.1101041e+01
  -1.5630650e-01  -2.4305878e+00  -2.0860769e+01
  -1.5874748e-01  -2.4513289e+00  -2.0621537e+01
  -1.6120908e-01  -2.4718312e+00  -2.0383220e+01
  -1.6369106e-01  -2.4920956e+00  -2.0145691e+01
  -1.6619319e-01  -2.5121228e+00  -1.9908823e+01
  -1.6871523e-01  -2.5319134e+00  -1.9672491e+01
  -1.7125694e-01  -2.5514679e+00  -1.9436567e+01
  -1.7381808e-01  -2.5707866e+00  -1.9200926e+01
  -1.7639843e-01  -2.5898698e+00  -1.8965441e+01
  -1.7899775e-01  -2.6087175e+00  -1.8729986e+01
  -1.8161579e-01  -2.6273297e+00  -1.8494435e+01
  -1.8425233e-01  -2.6457063e+00  -1.8258663e+01
  -1.8690712e-01  -2.6638470e+00  -1.8022542e+01
  -1.8957994e-01  -2.6817512e+00  -1.7785950e+01
  -1.9227055e-01  -2.6994187e+00  -1.7548759e+01
  -1.9497870e-01  -2.7168485e+00  -1.7310847e+01
  -1.9770416e-01  -2.7340401e+00  -1.7072088e+01
  -2.0044670e-01  -2.7509924e+00  -1.6832361e+01
  -2.0320607e-01  -2.7677044e+00  -1.6591540e+01
  -2.0598203e-01  -2.7841751e+00  -1.6349505e+01
  -2.0877434e-01  -2.8004030e+00  -1.6106134e+01
  -2.1158275e-01  -2.8163868e+00  -1.5861305e+01
  -2.1440703e-01  -2.8321251e+00  -1.5614898e+01
  -2.1724692e-01  -2.8476161e+00  -1.5366795e+01
  -2.2010218e-01  -2.8628581e+00  -1.5116875e+01
  -2.2297255e-01  -2.8778492e+00  -1.4865023e+01
  -2.2585779e-01  -2.8925874e+00  -1.4611121e+01
  -2.2875764e-01  -2.9070707e+00  -1.4355053e+01
